instrument,localSymbol,conId,expiry,exchange,multiplier,currency,file,firstDate,lastDate
CL,CLV5,304037495,20250922,NYMEX,1000.0,USD,CL/CLV5.csv,2018-01-24 00:00:00,2025-09-23 00:00:00
CL,CLX5,304037506,20251021,NYMEX,1000.0,USD,CL/CLX5.csv,2018-01-24 00:00:00,2025-10-22 00:00:00
CL,CLZ5,256019341,20251120,NYMEX,1000.0,USD,CL/CLZ5.csv,2016-11-23 00:00:00,2025-11-21 00:00:00
CL,CLF6,304037393,20251219,NYMEX,1000.0,USD,CL/CLF6.csv,2018-01-24 00:00:00,2025-12-19 00:00:00
CL,CLG6,304037410,20260120,NYMEX,1000.0,USD,CL/CLG6.csv,2018-01-24 00:00:00,2026-01-21 00:00:00
CL,CLH6,304037427,20260220,NYMEX,1000.0,USD,CL/CLH6.csv,2018-01-24 00:00:00,2026-02-20 00:00:00
CL,CLJ6,304037436,20260320,NYMEX,1000.0,USD,CL/CLJ6.csv,2018-01-24 00:00:00,2026-03-20 00:00:00
CL,CLK6,304037451,20260421,NYMEX,1000.0,USD,CL/CLK6.csv,2018-01-24 00:00:00,2026-04-22 00:00:00
CL,CLM6,296574762,20260519,NYMEX,1000.0,USD,CL/CLM6.csv,2017-11-22 00:00:00,2026-05-20 00:00:00
CL,CLN6,304037461,20260622,NYMEX,1000.0,USD,CL/CLN6.csv,2018-01-24 00:00:00,2026-06-23 00:00:00
CL,CLQ6,304037475,20260721,NYMEX,1000.0,USD,CL/CLQ6.csv,2018-01-24 00:00:00,2026-07-22 00:00:00
CL,CLU6,304037484,20260820,NYMEX,1000.0,USD,CL/CLU6.csv,2018-01-24 00:00:00,2026-08-14 00:00:00
CL,CLV6,304037496,20260922,NYMEX,1000.0,USD,CL/CLV6.csv,2018-01-24 00:00:00,2026-08-14 00:00:00
CL,CLX6,304037511,20261020,NYMEX,1000.0,USD,CL/CLX6.csv,2018-01-24 00:00:00,2026-08-14 00:00:00
CL,CLZ6,296574787,20261120,NYMEX,1000.0,USD,CL/CLZ6.csv,2017-11-22 00:00:00,2026-08-14 00:00:00
CL,CLF7,304037396,20261221,NYMEX,1000.0,USD,CL/CLF7.csv,2018-01-24 00:00:00,2026-08-14 00:00:00
CL,CLG7,304037415,20270120,NYMEX,1000.0,USD,CL/CLG7.csv,2018-01-24 00:00:00,2026-08-14 00:00:00
CL,CLH7,342054394,20270222,NYMEX,1000.0,USD,CL/CLH7.csv,2018-11-21 00:00:00,2026-08-14 00:00:00
CL,CLJ7,342054399,20270322,NYMEX,1000.0,USD,CL/CLJ7.csv,2018-11-21 00:00:00,2026-08-14 00:00:00
CL,CLK7,342054403,20270420,NYMEX,1000.0,USD,CL/CLK7.csv,2018-11-21 00:00:00,2026-08-14 00:00:00
CL,CLM7,342054406,20270520,NYMEX,1000.0,USD,CL/CLM7.csv,2018-11-21 00:00:00,2026-08-14 00:00:00
CL,CLN7,342054409,20270622,NYMEX,1000.0,USD,CL/CLN7.csv,2018-11-21 00:00:00,2026-08-14 00:00:00
CL,CLQ7,342054412,20270720,NYMEX,1000.0,USD,CL/CLQ7.csv,2018-11-21 00:00:00,2026-08-14 00:00:00
CL,CLU7,342054418,20270820,NYMEX,1000.0,USD,CL/CLU7.csv,2018-11-21 00:00:00,2026-08-14 00:00:00
CL,CLV7,342054423,20270921,NYMEX,1000.0,USD,CL/CLV7.csv,2018-11-21 00:00:00,2026-08-14 00:00:00
CL,CLX7,342054424,20271020,NYMEX,1000.0,USD,CL/CLX7.csv,2018-11-21 00:00:00,2026-08-14 00:00:00
CL,CLZ7,342054429,20271119,NYMEX,1000.0,USD,CL/CLZ7.csv,2018-11-21 00:00:00,2026-08-14 00:00:00
CL,CLF8,342054384,20271220,NYMEX,1000.0,USD,CL/CLF8.csv,2018-11-21 00:00:00,2026-08-14 00:00:00
CL,CLG8,342054389,20280120,NYMEX,1000.0,USD,CL/CLG8.csv,2018-11-21 00:00:00,2026-08-14 00:00:00
CL,CLH8,370695128,20280222,NYMEX,1000.0,USD,CL/CLH8.csv,2019-06-12 00:00:00,2026-08-14 00:00:00
CL,CLJ8,370695137,20280321,NYMEX,1000.0,USD,CL/CLJ8.csv,2019-06-12 00:00:00,2026-08-14 00:00:00
CL,CLK8,370695147,20280420,NYMEX,1000.0,USD,CL/CLK8.csv,2019-06-12 00:00:00,2026-08-14 00:00:00
CL,CLM8,370695152,20280522,NYMEX,1000.0,USD,CL/CLM8.csv,2019-06-12 00:00:00,2026-08-14 00:00:00
CL,CLN8,370695162,20280620,NYMEX,1000.0,USD,CL/CLN8.csv,2019-06-12 00:00:00,2026-08-14 00:00:00
CL,CLQ8,370695167,20280720,NYMEX,1000.0,USD,CL/CLQ8.csv,2019-06-12 00:00:00,2026-08-14 00:00:00
CL,CLU8,370695170,20280822,NYMEX,1000.0,USD,CL/CLU8.csv,2019-06-12 00:00:00,2026-08-14 00:00:00
CL,CLV8,370695175,20280920,NYMEX,1000.0,USD,CL/CLV8.csv,2019-06-12 00:00:00,2026-08-14 00:00:00
CL,CLX8,370695176,20281020,NYMEX,1000.0,USD,CL/CLX8.csv,2019-06-12 00:00:00,2026-08-14 00:00:00
CL,CLZ8,370695181,20281120,NYMEX,1000.0,USD,CL/CLZ8.csv,2019-06-12 00:00:00,2026-08-14 00:00:00
CL,CLF9,370695122,20281219,NYMEX,1000.0,USD,CL/CLF9.csv,2019-06-12 00:00:00,2026-08-14 00:00:00
CL,CLG9,370695127,20290122,NYMEX,1000.0,USD,CL/CLG9.csv,2019-06-12 00:00:00,2026-08-14 00:00:00
CL,CLH9,370695133,20290220,NYMEX,1000.0,USD,CL/CLH9.csv,2019-06-12 00:00:00,2026-08-14 00:00:00
CL,CLJ9,370695140,20290320,NYMEX,1000.0,USD,CL/CLJ9.csv,2019-06-12 00:00:00,2026-08-14 00:00:00
CL,CLK9,370695150,20290420,NYMEX,1000.0,USD,CL/CLK9.csv,2019-06-12 00:00:00,2026-08-14 00:00:00
CL,CLM9,370695157,20290522,NYMEX,1000.0,USD,CL/CLM9.csv,2019-06-12 00:00:00,2026-08-14 00:00:00
CL,CLN9,372621340,20290620,NYMEX,1000.0,USD,CL/CLN9.csv,2019-06-26 00:00:00,2026-08-14 00:00:00
CL,CLQ9,376344599,20290720,NYMEX,1000.0,USD,CL/CLQ9.csv,2019-07-31 00:00:00,2026-08-14 00:00:00
CL,CLU9,380923608,20290821,NYMEX,1000.0,USD,CL/CLU9.csv,2019-08-28 00:00:00,2026-08-14 00:00:00
CL,CLV9,385692524,20290920,NYMEX,1000.0,USD,CL/CLV9.csv,2019-10-02 00:00:00,2026-08-14 00:00:00
CL,CLX9,389404229,20291022,NYMEX,1000.0,USD,CL/CLX9.csv,2019-10-30 00:00:00,2026-08-14 00:00:00
CL,CLZ9,393119148,20291119,NYMEX,1000.0,USD,CL/CLZ9.csv,2019-11-27 00:00:00,2026-08-14 00:00:00
CL,CLF30,421710687,20291219,NYMEX,1000.0,USD,CL/CLF30.csv,2020-05-14 00:00:00,2026-08-14 00:00:00
CL,CLG30,421710691,20300122,NYMEX,1000.0,USD,CL/CLG30.csv,2020-05-14 00:00:00,2026-08-14 00:00:00
CL,CLH30,421710660,20300220,NYMEX,1000.0,USD,CL/CLH30.csv,2020-05-14 00:00:00,2026-08-14 00:00:00
CL,CLJ30,421710672,20300320,NYMEX,1000.0,USD,CL/CLJ30.csv,2020-05-14 00:00:00,2026-08-14 00:00:00
CL,CLK30,421710657,20300422,NYMEX,1000.0,USD,CL/CLK30.csv,2020-05-14 00:00:00,2026-08-14 00:00:00
CL,CLM30,421710670,20300521,NYMEX,1000.0,USD,CL/CLM30.csv,2020-05-14 00:00:00,2026-08-14 00:00:00
CL,CLN30,421710677,20300620,NYMEX,1000.0,USD,CL/CLN30.csv,2020-05-14 00:00:00,2026-08-14 00:00:00
CL,CLQ30,421710697,20300722,NYMEX,1000.0,USD,CL/CLQ30.csv,2020-05-14 00:00:00,2026-08-14 00:00:00
CL,CLU30,421710649,20300820,NYMEX,1000.0,USD,CL/CLU30.csv,2020-05-14 00:00:00,2026-08-14 00:00:00
CL,CLV30,421686502,20300920,NYMEX,1000.0,USD,CL/CLV30.csv,2020-05-14 00:00:00,2026-08-14 00:00:00
CL,CLX30,421710646,20301022,NYMEX,1000.0,USD,CL/CLX30.csv,2020-05-14 00:00:00,2026-08-14 00:00:00
CL,CLZ30,421710682,20301120,NYMEX,1000.0,USD,CL/CLZ30.csv,2020-05-14 00:00:00,2026-08-14 00:00:00
CL,CLF31,421710652,20301219,NYMEX,1000.0,USD,CL/CLF31.csv,2020-05-14 00:00:00,2026-08-14 00:00:00
CL,CLG31,421710694,20310121,NYMEX,1000.0,USD,CL/CLG31.csv,2020-05-14 00:00:00,2026-08-14 00:00:00
CL,CLH31,462897613,20310220,NYMEX,1000.0,USD,CL/CLH31.csv,2020-12-30 00:00:00,2026-08-14 00:00:00
CL,CLJ31,462897622,20310320,NYMEX,1000.0,USD,CL/CLJ31.csv,2020-12-30 00:00:00,2026-08-14 00:00:00
CL,CLK31,462897608,20310422,NYMEX,1000.0,USD,CL/CLK31.csv,2020-12-30 00:00:00,2026-08-14 00:00:00
CL,CLM31,462897619,20310520,NYMEX,1000.0,USD,CL/CLM31.csv,2020-12-30 00:00:00,2026-08-14 00:00:00
CL,CLN31,462897625,20310620,NYMEX,1000.0,USD,CL/CLN31.csv,2020-12-30 00:00:00,2026-08-14 00:00:00
CL,CLQ31,462897642,20310722,NYMEX,1000.0,USD,CL/CLQ31.csv,2020-12-30 00:00:00,2026-08-14 00:00:00
CL,CLU31,462897607,20310820,NYMEX,1000.0,USD,CL/CLU31.csv,2020-12-30 00:00:00,2026-08-14 00:00:00
CL,CLV31,462897599,20310922,NYMEX,1000.0,USD,CL/CLV31.csv,2020-12-30 00:00:00,2026-08-14 00:00:00
CL,CLX31,462897602,20311021,NYMEX,1000.0,USD,CL/CLX31.csv,2020-12-30 00:00:00,2026-08-14 00:00:00
CL,CLZ31,462897628,20311120,NYMEX,1000.0,USD,CL/CLZ31.csv,2020-12-30 00:00:00,2026-08-14 00:00:00
CL,CLF32,462897632,20311219,NYMEX,1000.0,USD,CL/CLF32.csv,2020-12-30 00:00:00,2026-08-14 00:00:00
CL,CLG32,462897637,20320120,NYMEX,1000.0,USD,CL/CLG32.csv,2020-12-30 00:00:00,2026-08-14 00:00:00
CL,CLH32,544660779,20320220,NYMEX,1000.0,USD,CL/CLH32.csv,2022-02-16 00:00:00,2026-08-14 00:00:00
CL,CLJ32,544660759,20320322,NYMEX,1000.0,USD,CL/CLJ32.csv,2022-02-16 00:00:00,2026-08-14 00:00:00
CL,CLK32,544660772,20320420,NYMEX,1000.0,USD,CL/CLK32.csv,2022-02-16 00:00:00,2026-08-14 00:00:00
CL,CLM32,544660742,20320520,NYMEX,1000.0,USD,CL/CLM32.csv,2022-02-16 00:00:00,2026-08-14 00:00:00
CL,CLN32,544660782,20320622,NYMEX,1000.0,USD,CL/CLN32.csv,2022-02-16 00:00:00,2026-08-14 00:00:00
CL,CLQ32,544660769,20320720,NYMEX,1000.0,USD,CL/CLQ32.csv,2022-02-16 00:00:00,2026-08-14 00:00:00
CL,CLU32,544660765,20320820,NYMEX,1000.0,USD,CL/CLU32.csv,2022-02-16 00:00:00,2026-08-14 00:00:00
CL,CLV32,544660748,20320921,NYMEX,1000.0,USD,CL/CLV32.csv,2022-02-16 00:00:00,2026-08-14 00:00:00
CL,CLX32,544660760,20321020,NYMEX,1000.0,USD,CL/CLX32.csv,2022-02-16 00:00:00,2026-08-14 00:00:00
CL,CLZ32,544660784,20321119,NYMEX,1000.0,USD,CL/CLZ32.csv,2022-02-16 00:00:00,2026-08-14 00:00:00
CL,CLF33,544660745,20321220,NYMEX,1000.0,USD,CL/CLF33.csv,2022-02-16 00:00:00,2026-08-14 00:00:00
CL,CLG33,544660754,20330120,NYMEX,1000.0,USD,CL/CLG33.csv,2022-02-16 00:00:00,2026-08-14 00:00:00
CL,CLH33,598854226,20330222,NYMEX,1000.0,USD,CL/CLH33.csv,2022-11-22 00:00:00,2026-08-14 00:00:00
CL,CLJ33,598854657,20330322,NYMEX,1000.0,USD,CL/CLJ33.csv,2022-11-22 00:00:00,2026-08-14 00:00:00
CL,CLK33,598854337,20330420,NYMEX,1000.0,USD,CL/CLK33.csv,2022-11-22 00:00:00,2026-08-14 00:00:00
CL,CLM33,598854578,20330520,NYMEX,1000.0,USD,CL/CLM33.csv,2022-11-22 00:00:00,2026-08-14 00:00:00
CL,CLN33,598854362,20330621,NYMEX,1000.0,USD,CL/CLN33.csv,2022-11-22 00:00:00,2026-08-14 00:00:00
CL,CLQ33,598854397,20330720,NYMEX,1000.0,USD,CL/CLQ33.csv,2022-11-22 00:00:00,2026-08-14 00:00:00
CL,CLU33,598854516,20330822,NYMEX,1000.0,USD,CL/CLU33.csv,2022-11-22 00:00:00,2026-08-14 00:00:00
CL,CLV33,598854492,20330920,NYMEX,1000.0,USD,CL/CLV33.csv,2022-11-22 00:00:00,2026-08-14 00:00:00
CL,CLX33,598854496,20331020,NYMEX,1000.0,USD,CL/CLX33.csv,2022-11-22 00:00:00,2026-08-14 00:00:00
CL,CLZ33,598854436,20331121,NYMEX,1000.0,USD,CL/CLZ33.csv,2022-11-22 00:00:00,2026-08-14 00:00:00
CL,CLF34,598854472,20331220,NYMEX,1000.0,USD,CL/CLF34.csv,2022-11-22 00:00:00,2026-08-14 00:00:00
CL,CLG34,598854619,20340120,NYMEX,1000.0,USD,CL/CLG34.csv,2022-11-22 00:00:00,2026-08-14 00:00:00
CL,CLH34,666973434,20340221,NYMEX,1000.0,USD,CL/CLH34.csv,2023-11-21 00:00:00,2026-08-14 00:00:00
CL,CLJ34,666973419,20340321,NYMEX,1000.0,USD,CL/CLJ34.csv,2023-11-21 00:00:00,2026-08-14 00:00:00
CL,CLK34,666973422,20340420,NYMEX,1000.0,USD,CL/CLK34.csv,2023-11-21 00:00:00,2026-08-14 00:00:00
CL,CLM34,666973424,20340522,NYMEX,1000.0,USD,CL/CLM34.csv,2023-11-21 00:00:00,2026-08-14 00:00:00
CL,CLN34,666973441,20340620,NYMEX,1000.0,USD,CL/CLN34.csv,2023-11-21 00:00:00,2026-08-14 00:00:00
CL,CLQ34,666973412,20340720,NYMEX,1000.0,USD,CL/CLQ34.csv,2023-11-21 00:00:00,2026-08-14 00:00:00
CL,CLU34,666973409,20340822,NYMEX,1000.0,USD,CL/CLU34.csv,2023-11-21 00:00:00,2026-08-14 00:00:00
CL,CLV34,666973429,20340920,NYMEX,1000.0,USD,CL/CLV34.csv,2023-11-21 00:00:00,2026-08-14 00:00:00
CL,CLX34,666973451,20341020,NYMEX,1000.0,USD,CL/CLX34.csv,2023-11-21 00:00:00,2026-08-14 00:00:00
CL,CLZ34,666973439,20341120,NYMEX,1000.0,USD,CL/CLZ34.csv,2023-11-21 00:00:00,2026-08-14 00:00:00
CL,CLF35,666973405,20341219,NYMEX,1000.0,USD,CL/CLF35.csv,2023-11-21 00:00:00,2026-08-14 00:00:00
CL,CLG35,666973444,20350122,NYMEX,1000.0,USD,CL/CLG35.csv,2023-11-21 00:00:00,2026-08-14 00:00:00
CL,CLH35,743530485,20350220,NYMEX,1000.0,USD,CL/CLH35.csv,2024-11-21 00:00:00,2026-08-14 00:00:00
CL,CLJ35,743530495,20350319,NYMEX,1000.0,USD,CL/CLJ35.csv,2024-11-21 00:00:00,2026-08-14 00:00:00
CL,CLK35,743530468,20350420,NYMEX,1000.0,USD,CL/CLK35.csv,2024-11-21 00:00:00,2026-08-14 00:00:00
CL,CLM35,743530490,20350522,NYMEX,1000.0,USD,CL/CLM35.csv,2024-11-21 00:00:00,2026-08-14 00:00:00
CL,CLN35,743530475,20350620,NYMEX,1000.0,USD,CL/CLN35.csv,2024-11-21 00:00:00,2026-08-14 00:00:00
CL,CLQ35,743530450,20350720,NYMEX,1000.0,USD,CL/CLQ35.csv,2024-11-21 00:00:00,2026-08-14 00:00:00
CL,CLU35,743530456,20350821,NYMEX,1000.0,USD,CL/CLU35.csv,2024-11-21 00:00:00,2026-08-14 00:00:00
CL,CLV35,743530465,20350920,NYMEX,1000.0,USD,CL/CLV35.csv,2024-11-21 00:00:00,2026-08-14 00:00:00
CL,CLX35,743530455,20351022,NYMEX,1000.0,USD,CL/CLX35.csv,2024-11-21 00:00:00,2026-08-14 00:00:00
CL,CLZ35,743530461,20351119,NYMEX,1000.0,USD,CL/CLZ35.csv,2024-11-21 00:00:00,2026-08-14 00:00:00
CL,CLF36,743530478,20351219,NYMEX,1000.0,USD,CL/CLF36.csv,2024-11-21 00:00:00,2026-08-14 00:00:00
CL,CLG36,743530480,20360122,NYMEX,1000.0,USD,CL/CLG36.csv,2024-11-21 00:00:00,2026-08-14 00:00:00
CL,CLH36,832451811,20360220,NYMEX,1000.0,USD,CL/CLH36.csv,2025-11-21 00:00:00,2026-08-14 00:00:00
CL,CLJ36,832451802,20360320,NYMEX,1000.0,USD,CL/CLJ36.csv,2025-11-21 00:00:00,2026-08-14 00:00:00
CL,CLK36,832451790,20360422,NYMEX,1000.0,USD,CL/CLK36.csv,2025-11-21 00:00:00,2026-08-14 00:00:00
CL,CLM36,832451814,20360520,NYMEX,1000.0,USD,CL/CLM36.csv,2025-11-21 00:00:00,2026-08-14 00:00:00
CL,CLN36,832451820,20360620,NYMEX,1000.0,USD,CL/CLN36.csv,2025-11-21 00:00:00,2026-08-14 00:00:00
CL,CLQ36,832451826,20360722,NYMEX,1000.0,USD,CL/CLQ36.csv,2025-11-21 00:00:00,2026-08-14 00:00:00
CL,CLU36,832451787,20360820,NYMEX,1000.0,USD,CL/CLU36.csv,2025-11-21 00:00:00,2026-08-14 00:00:00
CL,CLV36,832451817,20360922,NYMEX,1000.0,USD,CL/CLV36.csv,2025-11-21 00:00:00,2026-08-14 00:00:00
CL,CLX36,832451792,20361021,NYMEX,1000.0,USD,CL/CLX36.csv,2025-11-21 00:00:00,2026-08-14 00:00:00
CL,CLZ36,832451831,20361120,NYMEX,1000.0,USD,CL/CLZ36.csv,2025-11-21 00:00:00,2026-08-14 00:00:00
CL,CLF37,832451797,20361219,NYMEX,1000.0,USD,CL/CLF37.csv,2025-11-21 00:00:00,2026-08-14 00:00:00
CL,CLG37,832451807,20370120,NYMEX,1000.0,USD,CL/CLG37.csv,2025-11-21 00:00:00,2026-08-14 00:00:00
NG,NGV25,269460146,20250926,NYMEX,10000.0,USD,NG/NGV25.csv,2017-03-14 00:00:00,2025-09-26 00:00:00
NG,NGX25,269460165,20251029,NYMEX,10000.0,USD,NG/NGX25.csv,2017-03-14 00:00:00,2025-10-30 00:00:00
NG,NGZ25,269460187,20251125,NYMEX,10000.0,USD,NG/NGZ25.csv,2017-03-14 00:00:00,2025-11-26 00:00:00
NG,NGF26,269459991,20251229,NYMEX,10000.0,USD,NG/NGF26.csv,2017-03-14 00:00:00,2025-12-30 00:00:00
NG,NGG26,269460004,20260128,NYMEX,10000.0,USD,NG/NGG26.csv,2017-03-14 00:00:00,2026-01-29 00:00:00
NG,NGH26,269460021,20260225,NYMEX,10000.0,USD,NG/NGH26.csv,2017-03-14 00:00:00,2026-02-26 00:00:00
NG,NGJ26,269460039,20260327,NYMEX,10000.0,USD,NG/NGJ26.csv,2017-03-14 00:00:00,2026-03-27 00:00:00
NG,NGK26,269460054,20260428,NYMEX,10000.0,USD,NG/NGK26.csv,2017-03-14 00:00:00,2026-04-29 00:00:00
NG,NGM26,269460069,20260527,NYMEX,10000.0,USD,NG/NGM26.csv,2017-03-14 00:00:00,2026-05-28 00:00:00
NG,NGN26,269460091,20260626,NYMEX,10000.0,USD,NG/NGN26.csv,2017-03-14 00:00:00,2026-06-26 00:00:00
NG,NGQ26,269460110,20260729,NYMEX,10000.0,USD,NG/NGQ26.csv,2017-03-14 00:00:00,2026-07-30 00:00:00
NG,NGU26,269460131,20260827,NYMEX,10000.0,USD,NG/NGU26.csv,2017-03-14 00:00:00,2026-08-14 00:00:00
NG,NGV26,269460151,20260928,NYMEX,10000.0,USD,NG/NGV26.csv,2017-03-14 00:00:00,2026-08-14 00:00:00
NG,NGX26,269460170,20261028,NYMEX,10000.0,USD,NG/NGX26.csv,2017-03-14 00:00:00,2026-08-14 00:00:00
NG,NGZ26,269460190,20261125,NYMEX,10000.0,USD,NG/NGZ26.csv,2017-03-14 00:00:00,2026-08-14 00:00:00
NG,NGF27,269459992,20261229,NYMEX,10000.0,USD,NG/NGF27.csv,2017-03-14 00:00:00,2026-08-14 00:00:00
NG,NGG27,269460011,20270127,NYMEX,10000.0,USD,NG/NGG27.csv,2017-03-14 00:00:00,2026-08-14 00:00:00
NG,NGH27,269460026,20270224,NYMEX,10000.0,USD,NG/NGH27.csv,2017-03-14 00:00:00,2026-08-14 00:00:00
NG,NGJ27,269460040,20270329,NYMEX,10000.0,USD,NG/NGJ27.csv,2017-03-14 00:00:00,2026-08-14 00:00:00
NG,NGK27,269460057,20270428,NYMEX,10000.0,USD,NG/NGK27.csv,2017-03-14 00:00:00,2026-08-14 00:00:00
NG,NGM27,269460074,20270526,NYMEX,10000.0,USD,NG/NGM27.csv,2017-03-14 00:00:00,2026-08-14 00:00:00
NG,NGN27,269460094,20270628,NYMEX,10000.0,USD,NG/NGN27.csv,2017-03-14 00:00:00,2026-08-14 00:00:00
NG,NGQ27,269460112,20270728,NYMEX,10000.0,USD,NG/NGQ27.csv,2017-03-14 00:00:00,2026-08-14 00:00:00
NG,NGU27,269460134,20270827,NYMEX,10000.0,USD,NG/NGU27.csv,2017-03-14 00:00:00,2026-08-14 00:00:00
NG,NGV27,269460152,20270928,NYMEX,10000.0,USD,NG/NGV27.csv,2017-03-14 00:00:00,2026-08-14 00:00:00
NG,NGX27,269460175,20271027,NYMEX,10000.0,USD,NG/NGX27.csv,2017-03-14 00:00:00,2026-08-14 00:00:00
NG,NGZ27,269460194,20271126,NYMEX,10000.0,USD,NG/NGZ27.csv,2017-03-14 00:00:00,2026-08-14 00:00:00
NG,NGF28,269459997,20271229,NYMEX,10000.0,USD,NG/NGF28.csv,2017-03-14 00:00:00,2026-08-14 00:00:00
NG,NGG28,269460014,20280127,NYMEX,10000.0,USD,NG/NGG28.csv,2017-03-14 00:00:00,2026-08-14 00:00:00
NG,NGH28,269460031,20280225,NYMEX,10000.0,USD,NG/NGH28.csv,2017-03-14 00:00:00,2026-08-14 00:00:00
NG,NGJ28,269460045,20280329,NYMEX,10000.0,USD,NG/NGJ28.csv,2017-03-14 00:00:00,2026-08-14 00:00:00
NG,NGK28,269460060,20280426,NYMEX,10000.0,USD,NG/NGK28.csv,2017-03-14 00:00:00,2026-08-14 00:00:00
NG,NGM28,269460079,20280526,NYMEX,10000.0,USD,NG/NGM28.csv,2017-03-14 00:00:00,2026-08-14 00:00:00
NG,NGN28,269460097,20280628,NYMEX,10000.0,USD,NG/NGN28.csv,2017-03-14 00:00:00,2026-08-14 00:00:00
NG,NGQ28,269460117,20280727,NYMEX,10000.0,USD,NG/NGQ28.csv,2017-03-14 00:00:00,2026-08-14 00:00:00
NG,NGU28,269460137,20280829,NYMEX,10000.0,USD,NG/NGU28.csv,2017-03-14 00:00:00,2026-08-14 00:00:00
NG,NGV28,269460157,20280927,NYMEX,10000.0,USD,NG/NGV28.csv,2017-03-14 00:00:00,2026-08-14 00:00:00
NG,NGX28,269460177,20281027,NYMEX,10000.0,USD,NG/NGX28.csv,2017-03-14 00:00:00,2026-08-14 00:00:00
NG,NGZ28,269460199,20281128,NYMEX,10000.0,USD,NG/NGZ28.csv,2017-03-14 00:00:00,2026-08-14 00:00:00
NG,NGF29,269460001,20281227,NYMEX,10000.0,USD,NG/NGF29.csv,2017-03-14 00:00:00,2026-08-14 00:00:00
NG,NGG29,269460016,20290129,NYMEX,10000.0,USD,NG/NGG29.csv,2017-03-14 00:00:00,2026-08-14 00:00:00
NG,NGH29,269460034,20290226,NYMEX,10000.0,USD,NG/NGH29.csv,2017-03-14 00:00:00,2026-08-14 00:00:00
NG,NGJ29,269460051,20290327,NYMEX,10000.0,USD,NG/NGJ29.csv,2017-03-14 00:00:00,2026-08-14 00:00:00
NG,NGK29,269460064,20290426,NYMEX,10000.0,USD,NG/NGK29.csv,2017-03-14 00:00:00,2026-08-14 00:00:00
NG,NGM29,269460081,20290529,NYMEX,10000.0,USD,NG/NGM29.csv,2017-03-14 00:00:00,2026-08-14 00:00:00
NG,NGN29,269460100,20290627,NYMEX,10000.0,USD,NG/NGN29.csv,2017-03-14 00:00:00,2026-08-14 00:00:00
NG,NGQ29,269460122,20290727,NYMEX,10000.0,USD,NG/NGQ29.csv,2017-03-14 00:00:00,2026-08-14 00:00:00
NG,NGU29,269460140,20290829,NYMEX,10000.0,USD,NG/NGU29.csv,2017-03-14 00:00:00,2026-08-14 00:00:00
NG,NGV29,269460160,20290926,NYMEX,10000.0,USD,NG/NGV29.csv,2017-03-14 00:00:00,2026-08-14 00:00:00
NG,NGX29,269460180,20291029,NYMEX,10000.0,USD,NG/NGX29.csv,2017-03-14 00:00:00,2026-08-14 00:00:00
NG,NGZ29,269460200,20291128,NYMEX,10000.0,USD,NG/NGZ29.csv,2017-03-14 00:00:00,2026-08-14 00:00:00
NG,NGF30,297807326,20291227,NYMEX,10000.0,USD,NG/NGF30.csv,2017-11-29 00:00:00,2026-08-14 00:00:00
NG,NGG30,297807356,20300129,NYMEX,10000.0,USD,NG/NGG30.csv,2017-11-29 00:00:00,2026-08-14 00:00:00
NG,NGH30,297807365,20300226,NYMEX,10000.0,USD,NG/NGH30.csv,2017-11-29 00:00:00,2026-08-14 00:00:00
NG,NGJ30,297807375,20300327,NYMEX,10000.0,USD,NG/NGJ30.csv,2017-11-29 00:00:00,2026-08-14 00:00:00
NG,NGK30,297807380,20300426,NYMEX,10000.0,USD,NG/NGK30.csv,2017-11-29 00:00:00,2026-08-14 00:00:00
NG,NGM30,297807390,20300529,NYMEX,10000.0,USD,NG/NGM30.csv,2017-11-29 00:00:00,2026-08-14 00:00:00
NG,NGN30,297807394,20300626,NYMEX,10000.0,USD,NG/NGN30.csv,2017-11-29 00:00:00,2026-08-14 00:00:00
NG,NGQ30,297807400,20300729,NYMEX,10000.0,USD,NG/NGQ30.csv,2017-11-29 00:00:00,2026-08-14 00:00:00
NG,NGU30,297807405,20300828,NYMEX,10000.0,USD,NG/NGU30.csv,2017-11-29 00:00:00,2026-08-14 00:00:00
NG,NGV30,297807414,20300926,NYMEX,10000.0,USD,NG/NGV30.csv,2017-11-29 00:00:00,2026-08-14 00:00:00
NG,NGX30,297807417,20301029,NYMEX,10000.0,USD,NG/NGX30.csv,2017-11-29 00:00:00,2026-08-14 00:00:00
NG,NGZ30,297807425,20301126,NYMEX,10000.0,USD,NG/NGZ30.csv,2017-11-29 00:00:00,2026-08-14 00:00:00
NG,NGF31,343601085,20301227,NYMEX,10000.0,USD,NG/NGF31.csv,2018-11-29 00:00:00,2026-08-14 00:00:00
NG,NGG31,343601211,20310129,NYMEX,10000.0,USD,NG/NGG31.csv,2018-11-29 00:00:00,2026-08-14 00:00:00
NG,NGH31,343601228,20310226,NYMEX,10000.0,USD,NG/NGH31.csv,2018-11-29 00:00:00,2026-08-14 00:00:00
NG,NGJ31,343601249,20310327,NYMEX,10000.0,USD,NG/NGJ31.csv,2018-11-29 00:00:00,2026-08-14 00:00:00
NG,NGK31,343601280,20310428,NYMEX,10000.0,USD,NG/NGK31.csv,2018-11-29 00:00:00,2026-08-14 00:00:00
NG,NGM31,343601300,20310528,NYMEX,10000.0,USD,NG/NGM31.csv,2018-11-29 00:00:00,2026-08-14 00:00:00
